Instrument,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentCode,number of segments
NWC.TO,,,-2,,,,0.0
SMTO3.SA,Sugar,311314,-2,,,,7.0
SMTO3.SA,Other,,-2,,,,7.0
SMTO3.SA,Ethanol,325193,-2,,,,7.0
SMTO3.SA,Eliminations,,-2,,,,7.0
SMTO3.SA,Electric Energy,221118,-2,,,,7.0
SMTO3.SA,Real State Investments,237210,-2,,,,7.0
SMTO3.SA,Yeast,,-2,,,,7.0
CQP.A,Liquified Natural gas,,-2,,,,1.0
JHSF3.SA,Shopping Centers,"531120, 236220",-2,,,,4.0
JHSF3.SA,Hotels,"721110, 531110",-2,,,,4.0
JHSF3.SA,Incorporations,,-2,,,,4.0
JHSF3.SA,Holding,531120,-2,,,,4.0
TIPT.OQ,Mortgage,522310,-2,,,,3.0
TIPT.OQ,Other,"561499, 551112",-2,,,,3.0
TIPT.OQ,Tiptree Insurance,"524210, 524126",-2,,,,3.0
FLNG.OL,,,-2,,,,0.0
SLCE3.SA,Land,531190,-2,,,,3.0
SLCE3.SA,Eliminations,,-2,,,,3.0
SLCE3.SA,Agricultural Products,"111920, 111150, 111140, 111110",-2,,,,3.0
EZTC3.SA,Commercial,236220,-2,,,,2.0
EZTC3.SA,Residential,"236118, 236117",-2,,,,2.0
ISA.CN,,,-2,,,,0.0
VRTS.OQ,Investment management and related services,,-2,,,,1.0
PLAG.A,,,-2,,,,0.0
CIEL3.SA,,,-2,,,,0.0
CPX.TO,lectrical generation facilities,,-2,,,,1.0
AESB3.SA,,,-2,,,,0.0
ALUP11.SA,Transmission,221121,-2,,,,5.0
ALUP11.SA,Holding,,-2,,,,5.0
ALUP11.SA,Generation,"221118, 221111",-2,,,,5.0
ALUP11.SA,Eliminations,,-2,,,,5.0
ALUP11.SA,Other,,-2,,,,5.0
DIRR3.SA,,,-2,,,,0.0
PAGP.OQ,Intersegment Eliminations,,-2,,,,3.0
PAGP.OQ,NGL,486210,-2,,,,3.0
PAGP.OQ,Crude Oil,486110,-2,,,,3.0
GNRC.N,International,"335312, 333618, 333611",-2,,,,2.0
GNRC.N,Domestic,"335312, 333618, 333611",-2,,,,2.0
CVE.TO,Refining and Marketing,"486110, 324191, 324110",-2,,,,4.0
CVE.TO,Oil Sands,"211130, 211120",-2,,,,4.0
CVE.TO,Corporate and Eilimination,,-2,,,,4.0
CVE.TO,Conventional,211130,-2,,,,4.0
GGD.TO,,,-2,,,,0.0
MILS3.SA,Construction,423810,-2,,,,3.0
MILS3.SA,Leasing,"532490, 532412",-2,,,,3.0
MILS3.SA,Other,,-2,,,,3.0
SIMH3.SA,Supply Chain Services,484110,-2,,,,8.0
SIMH3.SA,Sales Deductions,,-2,,,,8.0
SIMH3.SA,Other Activity,928120,-2,,,,8.0
SIMH3.SA,Rental,532111,-2,,,,8.0
SIMH3.SA,Financing,532490,-2,,,,8.0
SIMH3.SA,Rental (Heavy Goods),532490,-2,,,,8.0
SIMH3.SA,Holding,523910,-2,,,,8.0
SIMH3.SA,CS Brasil,485210,-2,,,,8.0
ALOS3.SA,Investment,531120,-2,,,,3.0
ALOS3.SA,Parking Service,812930,-2,,,,3.0
ALOS3.SA,Rental,531120,-2,,,,3.0
FLT.N,Brazil,"522320, 518210",-2,,,,5.0
FLT.N,Lodging,721110,-2,,,,5.0
FLT.N,Fleet,522320,-2,,,,5.0
FLT.N,Corporate Payments,522320,-2,,,,5.0
FLT.N,Others,,-2,,,,5.0
CHDRAUIB.MX,Real Estate,"531390, 531312, 531120, 236220",-2,,,,3.0
CHDRAUIB.MX,Cas Service - US,"455110, 445110",-2,,,,3.0
CHDRAUIB.MX,Car Service - Mexico,"455110, 445110",-2,,,,3.0
AMRC.N,Canada,"221118, 541330, 237130",-2,,,,5.0
AMRC.N,U.S Federal,"221118, 541330, 237130",-2,,,,5.0
AMRC.N,U.S Region,"221118, 541330, 237130",-2,,,,5.0
AMRC.N,All Other,,-2,,,,5.0
AMRC.N,Alternative Fuels,"221118, 541330, 221122",-2,,,,5.0
KNX.N,Intermodal,484121,-2,,,,5.0
KNX.N,Intersegment Elimination,,-2,,,,5.0
KNX.N,Nonreportable Segment,,-2,,,,5.0
KNX.N,Trucking,484121,-2,,,,5.0
KNX.N,Logistics,541614,-2,,,,5.0
TRGP.N,Other,,-2,,,,3.0
TRGP.N,Logistics and Transportation,"424720, 424710, 221210",-2,,,,3.0
TRGP.N,Gathering and processing,"486210, 424710, 213112",-2,,,,3.0
HHH.N,Strategic Development,"236220, 236117",-2,,,,5.0
HHH.N,Operating Assets,"531190, 531120, 531110",-2,,,,5.0
HHH.N,Master Planned Communities,237210,-2,,,,5.0
HHH.N,Corporate and Other,,-2,,,,5.0
HHH.N,Seaport District,236220,-2,,,,5.0
3665.TW,Others,423610,-2,,,,5.0
3665.TW,Computer,"423430, 335999",-2,,,,5.0
3665.TW,Buffing Machine,335999,-2,,,,5.0
3665.TW,Intercompany Elimination,,-2,,,,5.0
3665.TW,Household Electrical,334417,-2,,,,5.0
CAML3.SA,,,-2,,,,0.0
MOS.N,Phosphates,"325312, 311119",-2,,,,4.0
MOS.N,"Corporate,Elimination & Other",,-2,,,,4.0
MOS.N,Potash,"212390, 311119",-2,,,,4.0
MOS.N,Mosaic Fertilizantes,"212390, 325312, 311119",-2,,,,4.0
GEI.TO,Marketing,"424720, 424710, 324110",-2,,,,2.0
GEI.TO,Infrastructure,"486110, 482111, 213112",-2,,,,2.0
ENPH.OQ,Solar Photovoltaic,,-2,,,,1.0
OAK_pa.N,Management fees and incentive income,,-2,,,,1.0
MPC.N,Refining & Marketing,324110,-2,,,,2.0
MPC.N,Midstream,"486910, 486110, 424710",-2,,,,2.0
SLCA.N,,,-2,,,,0.0
TCPC.OQ,,,-2,,,,0.0
SNDR.N,Inter-Segment Eliminations,,-2,,,,6.0
SNDR.N,Fuel surcharge,561110,-2,,,,6.0
SNDR.N,Other,,-2,,,,6.0
SNDR.N,Logistics,"488510, 484121",-2,,,,6.0
SNDR.N,Intermodal,"488210, 484121, 482111",-2,,,,6.0
SNDR.N,Truckload,484121,-2,,,,6.0
CG.OQ,Global credit,523940,-2,,,,4.0
CG.OQ,Investment Solution,523940,-2,,,,4.0
CG.OQ,Reconciling Items,523940,-2,,,,4.0
CG.OQ,Global Private Equity,523940,-2,,,,4.0
PFGC.N,Eliminations,,-2,,,,4.0
PFGC.N,Corporate & All Other,,-2,,,,4.0
PFGC.N,Vistar,"424940, 424450, 424410",-2,,,,4.0
PFGC.N,Foodservice,424410,-2,,,,4.0
SMU.SN,Supermarket,445110,-2,,,,2.0
SMU.SN,Others,,-2,,,,2.0
PBF.N,Refining,324110,-2,,,,3.0
PBF.N,Logistics,"541614, 486110, 424720",-2,,,,3.0
PBF.N,Elimination of intercompany revenue,,-2,,,,3.0
PSX.N,Corporate & Other,,-2,,,,5.0
PSX.N,Refining,324110,-2,,,,5.0
PSX.N,Chemicals,"424720, 325211, 324110",-2,,,,5.0
PSX.N,Midstream,"486990, 486910, 486210, 486110",-2,,,,5.0
PSX.N,Marketing and Specialties,"424720, 324110",-2,,,,5.0
POST.N,Eliminations,,-2,,,,5.0
POST.N,Foodservice,"311919, 311514",-2,,,,5.0
POST.N,Post Consumer brand,"311911, 311230, 311111",-2,,,,5.0
POST.N,Weetabix,311230,-2,,,,5.0
POST.N,Refrigerated Food,,-2,,,,5.0
SQ.N,Packed Service,,-2,,,,1.0
SUN.N,Intercompany Eliminations,,-2,,,,3.0
SUN.N,Fuel Distribution and Marketing,424710,-2,,,,3.0
SUN.N,All Other,,-2,,,,3.0
MPLX.N,G&P,"493190, 486910",-2,,,,3.0
MPLX.N,L&S,"486110, 424710",-2,,,,3.0
MPLX.N,Corporate,,-2,,,,3.0
VESTA.MX,,,-2,,,,0.0
INRETC1.LM,Pharmacies,456110,-2,,,,5.0
INRETC1.LM,Supermarkets,445110,-2,,,,5.0
INRETC1.LM,"Holding Accounts, Adjustments and Eliminations",,-2,,,,5.0
INRETC1.LM,Shopping Centers,531120,-2,,,,5.0
INRETC1.LM,"Manufacturing, distribution and marketing","456110, 325412",-2,,,,5.0
SAMG.OQ,Silvercrest Funds,,-2,,,,1.0
WES.N,"f gathering, compressing, treating, processing and transporting natural ga",,-2,,,,1.0
NVEE.OQ,INF,"541380, 541330, 237110, 221310",-2,,,,3.0
NVEE.OQ,BTS,"541690, 541620, 541330, 238220",-2,,,,3.0
NVEE.OQ,GEO,541360,-2,,,,3.0
EVTC.N,Business Solutions,"541519, 541513, 541512, 541511",-2,,,,5.0
EVTC.N,Corporate and Other,,-2,,,,5.0
EVTC.N,Merchant Acquiring,"522320, 423420",-2,,,,5.0
EVTC.N,Payment Services - Puerto Rico & Caribbean,522320,-2,,,,5.0
EVTC.N,Payment Services - Latin America,522320,-2,,,,5.0
SFM.OQ,Healthy grocery stores,,-2,,,,1.0
CWENa.N,Conventional Generation,"221118, 531110, 221210, 221112",-2,,,,4.0
CWENa.N,Corporate,,-2,,,,4.0
CWENa.N,Renewables,"221118, 811210, 221210",-2,,,,4.0
CWENa.N,Thermal,"221118, 221122, 221121, 221112",-2,,,,4.0
ASC.N,transportation of refined petroleum products and chemicals,,-2,,,,1.0
MUSA.N,Corporate and other assets,,-2,,,,2.0
MUSA.N,Marketing,457110,-2,,,,2.0
AGAS.OL,,,-2,,,,0.0
LPG.N,Transportation of Liquid Petroleum Gas,,-2,,,,1.0
IBP.N,operating in single segment,,-2,,,,1.0
OGS.N,Natural Gas Distribution,,-2,,,,1.0
ENLC.N,Louisiana,"488490, 486210, 486110, 324110",-2,,,,5.0
ENLC.N,Corporate,,-2,,,,5.0
ENLC.N,Oklahoma,"488490, 486210, 486110, 324110",-2,,,,5.0
ENLC.N,Permian,"488490, 486210, 486110, 324110",-2,,,,5.0
ENLC.N,North Texas,"488490, 486210",-2,,,,5.0
ARES.N,Credit Group,523940,-2,,,,5.0
ARES.N,Real Estate Group,523940,-2,,,,5.0
ARES.N,Private Equity Group,523940,-2,,,,5.0
ARES.N,Unallocated,,-2,,,,5.0
ARES.N,Strategic Initiatives,523940,-2,,,,5.0
WLKP.N,Ethylene Production,,-2,,,,1.0
CVEO.N,,,-2,,,,0.0
NEP.N,,,-2,,,,0.0
AXTA.N,Mobility Coatings,325510,-2,,,,2.0
AXTA.N,Performance Coatings,325510,-2,,,,2.0
HESM.N,Gathering,"486210, 486110, 213112",-2,,,,3.0
HESM.N,Processing and Storage,"486210, 486110, 237120",-2,,,,3.0
HESM.N,Terminaling and Export,"486110, 424710",-2,,,,3.0
LOGG3.SA,,,-2,,,,0.0
SUM.N,West,"327331, 327320, 324121",-2,,,,3.0
SUM.N,East,"327331, 327320, 324121",-2,,,,3.0
SUM.N,Cement,"423320, 327310",-2,,,,3.0
TWM.TO,Midstream and Infrastructure,,-2,,,,1.0
BLD.N,Intercompany eliminations and other adjustments,,-2,,,,3.0
BLD.N,Distribution,423330,-2,,,,3.0
BLD.N,Installation,238350,-2,,,,3.0
RUN.OQ,Solar Energy Services,,-2,,,,1.0
ENR.N,International,"335139, 335910",-2,,,,2.0
ENR.N,Americas,"335139, 335910",-2,,,,2.0
PYPL.OQ,Single segment,,-2,,,,1.0
KHC.OQ,Operating Segment - United States,"722514, 722513, 311999, 311941",-2,,,,3.0
KHC.OQ,Operating Segment - International,"722513, 312111, 311999, 311941",-2,,,,3.0
KHC.OQ,Operating Segment - Canada,"722513, 311999, 311941",-2,,,,3.0
MEGA3.SA,Wind,221118,-2,,,,4.0
MEGA3.SA,Water,221111,-2,,,,4.0
MEGA3.SA,Eliminations,,-2,,,,4.0
MEGA3.SA,Commercial,221122,-2,,,,4.0
ACI.N,Stores and eCommerce channels,,-2,,,,1.0
WSC.OQ,NA Modular,532490,-2,,,,2.0
WSC.OQ,NA Storage,532490,-2,,,,2.0
SITE.N,Wholesale distributor,,-2,,,,1.0
CSWI.OQ,Contractor Solutions,"333414, 325998",-2,,,,3.0
CSWI.OQ,Engineered Building Solutions,922160,-2,,,,3.0
CSWI.OQ,Specialized Reliability Solutions,"424690, 333414, 325998",-2,,,,3.0
H.TO,Other,,-2,,,,3.0
H.TO,Distribution,221122,-2,,,,3.0
H.TO,Transmission,221122,-2,,,,3.0
LACOMERUBC.MX,,,-2,,,,0.0
USFD.N,Foods and subsidiaries,,-2,,,,1.0
ATKR.N,Eliminations,,-2,,,,3.0
ATKR.N,Safety & Infrastructure,"331110, 331210, 238990, 236210",-2,,,,3.0
ATKR.N,Electrical,"331420, 221118, 335932, 335931",-2,,,,3.0
ENELCHILE.SN,Eliminations & Others,,-2,,,,3.0
ENELCHILE.SN,Distribution,"221122, 221121",-2,,,,3.0
ENELCHILE.SN,Generation,221118,-2,,,,3.0
HRI.N,Worldwide equipment rental,,-2,,,,1.0
PLANI.MX,,,-2,,,,0.0
AA.N,Bauxite,"331313, 212290",-2,,,,5.0
AA.N,Alumina,"331318, 331313",-2,,,,5.0
AA.N,Aluminum,"331313, 331314",-2,,,,5.0
AA.N,Inter-segment Sales,,-2,,,,5.0
AA.N,Unallocated,,-2,,,,5.0
INSW.N,Crude Tankers,"483113, 483111",-2,,,,3.0
INSW.N,Product Carriers,"483113, 483111",-2,,,,3.0
INSW.N,Other,,-2,,,,3.0
LW.N,Foodservice,424420,-2,,,,4.0
LW.N,Global,424420,-2,,,,4.0
LW.N,Other,,-2,,,,4.0
LW.N,Retail,424420,-2,,,,4.0
VRRM.OQ,Commercial Services,488490,-2,,,,2.0
VRRM.OQ,Government Solutions,"561621, 541511, 488490",-2,,,,2.0
IMXI.OQ,Money Transmittal Services,,-2,,,,1.0
METC.OQ,Metallurgical coal,,-2,,,,1.0
KRP.N,Oil and natural gas properties,,-2,,,,1.0
HLNE.OQ,Investment solutions provider,,-2,,,,1.0
HCC.N,All other,,-2,,,,2.0
HCC.N,Mining,"212115, 212114, 213113",-2,,,,2.0
AM.N,Water Handling,"486210, 221310",-2,,,,3.0
AM.N,Unallocated,,-2,,,,3.0
AM.N,Gathering and processing,"486210, 213112",-2,,,,3.0
CRFB3.SA,Retial,445110,-2,,,,4.0
CRFB3.SA,Atacadao Brand,424410,-2,,,,4.0
CRFB3.SA,Financial solutions,"524210, 522220, 522210",-2,,,,4.0
CRFB3.SA,Non Allocated,,-2,,,,4.0
JWEL.TO,Strategic partner,"561990, 339999",-2,,,,2.0
JWEL.TO,Jamieson Brands,456191,-2,,,,2.0
BBCP.OQ,U.S. Concrete Waste Management Services,562119,-2,,,,5.0
BBCP.OQ,U.K. Operations,238110,-2,,,,5.0
BBCP.OQ,Intersegment,,-2,,,,5.0
BBCP.OQ,Corporate,,-2,,,,5.0
BBCP.OQ,U.S. Concrete Pumping,238110,-2,,,,5.0
SMPL.OQ,Atkins and Quest,,-2,,,,1.0
ERO.TO,NX GOLD,212220,-2,,,,3.0
ERO.TO,MCSA,212230,-2,,,,3.0
ERO.TO,Corporate,,-2,,,,3.0
TRAXIONA.MX,People Transport,485410,-2,,,,2.0
TRAXIONA.MX,Transport Cargo,"484122, 484121, 484110",-2,,,,2.0
APG.N,Specialty Services,,-2,,,,4.0
APG.N,Safety Services,,-2,,,,4.0
APG.N,Industrial Services,,-2,,,,4.0
APG.N,Corporate and Eliminations,,-2,,,,4.0
NEO.TO,Rare Metals,331491,-2,,,,5.0
NEO.TO,Corporate head office,,-2,,,,5.0
NEO.TO,Eliminations,,-2,,,,5.0
NEO.TO,Magnequench,331492,-2,,,,5.0
NEO.TO,Chemicals and Oxides,424690,-2,,,,5.0
STLC.TO,,,-2,,,,0.0
BOKU.L,Identity,522320,-2,,,,2.0
BOKU.L,Payments,522320,-2,,,,2.0
GMXT.MX,Others,"488210, 482111",-2,,,,12.0
GMXT.MX,Metals,482111,-2,,,,12.0
GMXT.MX,Chemists and Fertilizers,482111,-2,,,,12.0
GMXT.MX,Industrials and Others,482111,-2,,,,12.0
GMXT.MX,Agriculture,482111,-2,,,,12.0
GMXT.MX,Automotors,482111,-2,,,,12.0
GMXT.MX,Intermodal,482111,-2,,,,12.0
GMXT.MX,Minerals,482111,-2,,,,12.0
GMXT.MX,Cement,482111,-2,,,,12.0
GMXT.MX,Enargy,482111,-2,,,,12.0
GMXT.MX,Revenue by pessengers,"488490, 488210",-2,,,,12.0
GMXT.MX,Trucking,"484122, 484121, 484110",-2,,,,12.0
NTR.TO,Eliminations,,-2,,,,6.0
NTR.TO,Phosphate,212390,-2,,,,6.0
NTR.TO,Corporate and Others,424910,-2,,,,6.0
NTR.TO,Nitrogen,325120,-2,,,,6.0
NTR.TO,Retail,424910,-2,,,,6.0
NTR.TO,Potash,212390,-2,,,,6.0
VCTR.OQ,Investment management services and products,,-2,,,,1.0
PAGS.N,payment arrangement agents,,-2,,,,1.0
MALLPLAZA.SN,,,-2,,,,0.0
FCFE18.MX,,,-2,,,,0.0
ROAD.OQ,construction and maintenance of roadways,,-2,,,,1.0
RPAY.OQ,Business Payments,522320,-2,,,,3.0
RPAY.OQ,Elimination of intersegment revenues ,,-2,,,,3.0
RPAY.OQ,Consumer Payments,522320,-2,,,,3.0
VRT.N,EMEA,"221118, 541511, 335999",-2,,,,3.0
VRT.N,Asia Pacific,"221118, 541511, 335999",-2,,,,3.0
VRT.N,Americas,"221118, 541511, 335999",-2,,,,3.0
LSEA.OQ,,,-2,,,,0.0
IIIV.OQ,Merchant Services,"513210, 522320",-2,,,,3.0
IIIV.OQ,Other,,-2,,,,3.0
IIIV.OQ,Software and Services,"513210, 522320",-2,,,,3.0
BV.N,Development Services,541320,-2,,,,3.0
BV.N,Maintenance Services,561730,-2,,,,3.0
BV.N,Eliminations,,-2,,,,3.0
TPVG.N,,,-2,,,,0.0
CENCOSHOPP.SN,,,-2,,,,0.0
UTZ.N,"effecting a merger, share exchange, asset acquisition, share purchase, reorganization",,-2,,,,1.0
BCSF.N,Investment operation,,-2,,,,1.0
NFE.OQ,Ships,221210,-2,,,,2.0
NFE.OQ,Terminals and Infrastructure,"486210, 237130, 221210",-2,,,,2.0
ETRN.N,Water,"486210, 237110, 213112",-2,,,,3.0
ETRN.N,Transmssion,"486210, 237110",-2,,,,3.0
ETRN.N,Gathering,"486210, 237110",-2,,,,3.0
DOW.N,Industrial Intermediates & Infrastructure,325211,-2,,,,4.0
DOW.N,Packaging and Specialty Plastics,339991,-2,,,,4.0
DOW.N,Performance Materials & Coatings,325211,-2,,,,4.0
DOW.N,Corp,,-2,,,,4.0
CTVA.N,Seed,"424910, 325320",-2,,,,2.0
CTVA.N,Crop Protection,"424910, 325320",-2,,,,2.0
ARKO.OQ,Wholesale,,-2,,,,4.0
ARKO.OQ,All Other,,-2,,,,4.0
ARKO.OQ,GPMP,,-2,,,,4.0
ARKO.OQ,Retail,,-2,,,,4.0
GO.OQ,RETAIL-GROCERY STORES,,-2,,,,1.0
OBDC.N,,,-2,,,,0.0
AMK.N,Financial advisor,,-2,,,,1.0
GFL.TO,Corporate,,-2,,,,4.0
GFL.TO,Solid waste,562111,-2,,,,4.0
GFL.TO,Liquid waste,562119,-2,,,,4.0
GFL.TO,Infrastructure and soil remediation,562910,-2,,,,4.0
AMBP3.SA,Response,,-2,,,,3.0
AMBP3.SA,Environmental,,-2,,,,3.0
AMBP3.SA,Other,,-2,,,,3.0
MP.N,Mountain Pass facility,,-2,,,,1.0
CARR.N,Eliminations and other,,-2,,,,4.0
CARR.N,Fire & Security,"561621, 334290",-2,,,,4.0
CARR.N,Refrigeration,333415,-2,,,,4.0
CARR.N,HVAC,"333415, 238220",-2,,,,4.0
FOUR.N,Technology solutions,,-2,,,,1.0
LAVV3.SA,,,-2,,,,0.0
VITL.OQ,Ethical Food,,-2,,,,1.0
RAIZ4.SA,Eliminations,,-2,,,,3.0
RAIZ4.SA,Marketing & Services Brazil,"457110, 424710",-2,,,,3.0
RAIZ4.SA,Marketing & Services Argentina,"457110, 424710",-2,,,,3.0
WEWKQ.PK,"Integrates Space, Community, Services and Technology",,-2,,,,1.0
CMIN3.SA,,,-2,,,,0.0
GMAT3.SA,,,-2,,,,0.0
HBRE3.SA,Corporate Buildings,531120,-2,,,,4.0
HBRE3.SA,Others,,-2,,,,4.0
HBRE3.SA,Shoppings,531120,-2,,,,4.0
HBRE3.SA,ComVem Convenience Centers,531120,-2,,,,4.0
RRRP3.SA,,,-2,,,,0.0
AVO.OQ,International Farming,111339,-2,,,,4.0
AVO.OQ,Marketing & Distribution,424480,-2,,,,4.0
AVO.OQ,Intercompany eliminations,,-2,,,,4.0
AVO.OQ,Equity method eliminations,,-2,,,,4.0
NVEI.TO,Electronic payment processing,,-2,,,,1.0
ARRY.OQ,,,-2,,,,0.0
JSLG3.SA,Logistics Operations,"541614, 484110",-2,,,,1.0
OWL.N,Asset management,,-2,,,,1.0
CNXC.OQ,Software Service,,-2,,,,1.0
VITT3.SA,Soil Conditioners and Organominerals,115112,-2,,,,4.0
VITT3.SA,Biological Products,325320,-2,,,,4.0
VITT3.SA,Soil Micros,115112,-2,,,,4.0
VITT3.SA,Foliar Fertilizers and Industrial Products,"325314, 325312, 325311",-2,,,,4.0
AMPS.N,Electric services,,-2,,,,1.0
MNTK.OQ,Corporate,,-2,,,,3.0
MNTK.OQ,Renewable Electricity Generation,221118,-2,,,,3.0
MNTK.OQ,Renewable Natural Gas,211120,-2,,,,3.0
PAX.OQ,INVESTMENT ADVICE,,-2,,,,1.0
SHLS.OQ,,,-2,,,,0.0
BRCC.N,BEVERAGES,,-2,,,,1.0
TTEN3.SA,Industry,"311224, 325199, 311119",-2,,,,3.0
TTEN3.SA,Inputs,444240,-2,,,,3.0
TTEN3.SA,Grains,"444240, 541690, 493130",-2,,,,3.0
GGPS3.SA,,,-2,,,,0.0
ASAI3.SA,,,-2,,,,0.0
TASK.OQ,,,-2,,,,0.0
DLO.OQ,Payment Processing,,-2,,,,1.0
ARML3.SA,,,-2,,,,0.0
DTM.N,Pipeline ,"493190, 486210",-2,,,,3.0
DTM.N,Gathering,"493190, 486210",-2,,,,3.0
DTM.N,Eliminations,486210,-2,,,,3.0
BRDG.N,,,-2,,,,0.0
SOVO.OQ,Dinner and Sauces and Breakfast and Snacks,,-2,,,,1.0
SLVM.N,Corporate and Intersegment Sales,,-2,,,,4.0
SLVM.N,Latin America,"322120, 322110",-2,,,,4.0
SLVM.N,Europe,322120,-2,,,,4.0
SLVM.N,North America,"322120, 322110",-2,,,,4.0
ARIS.N,Environmental infrastructure and solutions,,-2,,,,1.0
HRT.N,Software solutions,,-2,,,,1.0
SLND.A,Civil,237110,-2,,,,2.0
SLND.A,Transportation,236220,-2,,,,2.0
TPG.OQ,INVESTMENT ADVICE,,-2,,,,1.0
AURE3.SA,Wind Generation,221118,-2,,,,2.0
AURE3.SA,Water Generation and Commercialization,"221122, 221111",-2,,,,2.0
RXO.N,Ground Freight & Logistics,,-2,,,,1.0
CLCO.OL,,,-2,,,,0.0
BAM.N,,,-2,,,,0.0
NTGY.MC,Adjustment/Eliminations,,-2,,,,7.0
NTGY.MC,Rest,221210,-2,,,,7.0
NTGY.MC,Commercialization,,-2,,,,7.0
NTGY.MC,Networks Spain,,-2,,,,7.0
NTGY.MC,Networks LatAm,,-2,,,,7.0
NTGY.MC,Energy Management,,-2,,,,7.0
NTGY.MC,Renewable and New Business,,-2,,,,7.0
CARR.PA,Asia,"445131, 445110, 424410",-2,,,,5.0
CARR.PA,Latin America,"445131, 445110, 424410",-2,,,,5.0
CARR.PA,Europe,"445131, 445110, 424410",-2,,,,5.0
CARR.PA,France,"445131, 445110, 424410",-2,,,,5.0
CARR.PA,Global Functions,541211,-2,,,,5.0
CNA.L,British Gas Services and solutions,"811114, 238220",-2,,,,6.0
CNA.L,Energy Marketing & Trading,"221122, 221121",-2,,,,6.0
CNA.L,Bord Gais Energy,"811114, 522320, 238220",-2,,,,6.0
CNA.L,Upstream,"211120, 221113",-2,,,,6.0
CNA.L,Centrica Business Solutions,"221210, 221122",-2,,,,6.0
CNA.L,British Gas Energy,"221210, 221122",-2,,,,6.0
ERG.MI,Corporate,324110,-2,,,,4.0
ERG.MI,Thermoelectric,324110,-2,,,,4.0
ERG.MI,Solar,221118,-2,,,,4.0
ERG.MI,Wind,221118,-2,,,,4.0
TKAG.DE,Steel Europe,331110,-2,,,,9.0
TKAG.DE,Material Services,"541614, 423510",-2,,,,9.0
TKAG.DE,Marine Systems,"423310, 332991, 332321",-2,,,,9.0
TKAG.DE,Elevator Technology,333921,-2,,,,9.0
TKAG.DE,Corporate,,-2,,,,9.0
TKAG.DE,Consolidation,,-2,,,,9.0
TKAG.DE,Automotive Technology,"336310, 332613, 333611",-2,,,,9.0
TKAG.DE,Industrial Solutions,541330,-2,,,,9.0
TKAG.DE,Multi Tracks,236210,-2,,,,9.0
ABF.L,Retail,458110,-2,,,,6.0
ABF.L,Sugar,311313,-2,,,,6.0
ABF.L,Ingredients,311999,-2,,,,6.0
ABF.L,Grocery,"311941, 311812, 311615, 311313",-2,,,,6.0
ABF.L,Central,,-2,,,,6.0
ABF.L,Agriculture,311119,-2,,,,6.0
AIRP.PA,Gas and Services,325120,-2,,,,3.0
AIRP.PA,Engineering & Construction,"541420, 541330, 236210",-2,,,,3.0
AIRP.PA,Global Markets & Technologies,"424690, 333992, 325120",-2,,,,3.0
CPI.L,Customer Management,"561990, 541611",-2,,,,7.0
CPI.L,Technology solutions,"541511, 518210",-2,,,,7.0
CPI.L,Specialist services,"517810, 517112, 517111, 561990",-2,,,,7.0
CPI.L,Government services,"921190, 921110, 518210",-2,,,,7.0
CPI.L,Software,513210,-2,,,,7.0
CPI.L,Group trading and central functions,"541690, 541611",-2,,,,7.0
CPI.L,People solutions,"513210, 561990, 561312, 541611",-2,,,,7.0
REP.MC,Corporate and other,,-2,,,,4.0
REP.MC,Exploration and Production,211120,-2,,,,4.0
REP.MC,Industrial,211120,-2,,,,4.0
REP.MC,Commercial and Renewables,459999,-2,,,,4.0
ACX.MC,Unallocated,,-2,,,,6.0
ACX.MC,Primary Products,331110,-2,,,,6.0
ACX.MC,Other,,-2,,,,6.0
ACX.MC,Large Products,331110,-2,,,,6.0
ACX.MC,Adjustment,,-2,,,,6.0
ACX.MC,High Performance Alloys,,-2,,,,6.0
BEKB.BR,Rubber reinforcement products,326291,-2,,,,5.0
BEKB.BR,BBRG,"314994, 332618",-2,,,,5.0
BEKB.BR,Group & Business support,"331110, 332618, 332323, 331222",-2,,,,5.0
BEKB.BR,Steel Wire Solutions,331222,-2,,,,5.0
BEKB.BR,Specialty Businesses,"444180, 335921, 332618",-2,,,,5.0
HEIG.DE,Concrete Service - Other,"541614, 483111",-2,,,,6.0
HEIG.DE,Cement,327310,-2,,,,6.0
HEIG.DE,Building Materials/Ready-mixed concrete-asphalt,"327320, 324121",-2,,,,6.0
HEIG.DE,Aggregates,"212321, 212319",-2,,,,6.0
HEIG.DE,Intra Group Eliminations,,-2,,,,6.0
HEIG.DE,Reconciliation,,-2,,,,6.0
REDE.MC,"Others, Corporations and Adjustments",,-2,,,,3.0
REDE.MC,Telecommunications,517810,-2,,,,3.0
REDE.MC,Management of electrical infrastructures,237130,-2,,,,3.0
FER.MC,Services,"562111, 561499, 541330",-2,,,,6.0
FER.MC,Other/Corporate/Adjustment,,-2,,,,6.0
FER.MC,Toll Roads,"488490, 237310",-2,,,,6.0
FER.MC,Construction,"237990, 237310",-2,,,,6.0
FER.MC,Airport,237990,-2,,,,6.0
FER.MC,Elimination,,-2,,,,6.0
BZU.MI,Unallocated,,-2,,,,5.0
BZU.MI,United States of America,"327320, 327310",-2,,,,5.0
BZU.MI,Central Europe,"327320, 327310",-2,,,,5.0
